Timestamp,Eye State,Score
2023-11-22 23:17:23,0,0
2023-11-22 23:17:32,0,0
2023-11-22 23:17:33,0,0
2023-11-22 23:17:34,0,0
2023-11-22 23:17:35,0,0
2023-11-22 23:17:35,0,0
2023-11-22 23:17:36,0,0
2023-11-22 23:17:37,0,0
2023-11-22 23:17:37,0,0
2023-11-22 23:17:39,0,0
2023-11-22 23:17:40,0,0
2023-11-22 23:17:40,0,0
2023-11-22 23:17:41,0,0
2023-11-22 23:17:42,0,0
2023-11-22 23:17:43,0,0
2023-11-22 23:17:44,0,0
2023-11-22 23:17:45,0,0
2023-11-22 23:17:45,0,0
2023-11-22 23:17:46,0,0
2023-11-22 23:17:47,0,0
2023-11-22 23:17:48,0,0
2023-11-22 23:17:49,0,0
2023-11-22 23:17:49,0,0
2023-11-22 23:17:50,0,0
2023-11-22 23:17:51,0,0
2023-11-22 23:17:51,0,0
2023-11-22 23:17:52,0,0
