Timestamp,Eye State,Score
2023-11-23 11:28:11,0,0
2023-11-23 11:28:13,0,0
2023-11-23 11:28:24,0,0
2023-11-23 11:28:24,0,0
2023-11-23 11:28:25,0,0
2023-11-23 11:28:25,0,0
2023-11-23 11:28:26,0,0
2023-11-23 11:28:26,0,0
2023-11-23 11:28:26,0,0
2023-11-23 11:28:27,0,0
2023-11-23 11:28:28,0,0
2023-11-23 11:28:28,0,0
2023-11-23 11:28:29,0,0
2023-11-23 11:28:30,0,0
2023-11-23 11:28:30,0,0
2023-11-23 11:28:31,0,0
2023-11-23 11:28:32,0,0
2023-11-23 11:28:32,0,0
2023-11-23 11:28:33,0,0
2023-11-23 11:28:34,0,0
2023-11-23 11:28:34,0,0
2023-11-23 11:28:35,0,0
2023-11-23 11:28:36,0,0
2023-11-23 11:28:36,0,0
2023-11-23 11:28:37,0,0
2023-11-23 11:28:38,0,0
2023-11-23 11:28:38,0,0
2023-11-23 11:28:39,0,0
2023-11-23 11:28:40,0,0
2023-11-23 11:28:40,0,0
2023-11-23 11:28:41,0,0
2023-11-23 11:28:42,0,0
2023-11-23 11:28:42,0,0
2023-11-23 11:28:43,0,0
2023-11-23 11:28:43,0,0
2023-11-23 11:28:44,0,0
2023-11-23 11:28:45,0,0
2023-11-23 11:28:45,0,0
2023-11-23 11:28:46,0,0
2023-11-23 11:28:47,0,0
2023-11-23 11:28:47,0,0
2023-11-23 11:28:48,0,0
2023-11-23 11:28:49,0,0
2023-11-23 11:28:50,0,0
2023-11-23 11:28:50,0,0
2023-11-23 11:28:51,0,0
2023-11-23 11:28:52,0,0
2023-11-23 11:28:52,0,0
2023-11-23 11:28:53,0,0
2023-11-23 11:28:54,0,0
2023-11-23 11:28:54,0,0
2023-11-23 11:28:55,0,0
2023-11-23 11:28:55,0,0
2023-11-23 11:28:55,0,0
2023-11-23 11:28:56,0,0
2023-11-23 11:28:56,0,0
2023-11-23 11:28:56,0,0
2023-11-23 11:28:57,0,0
2023-11-23 11:28:57,0,0
2023-11-23 11:28:58,0,0
2023-11-23 11:28:58,0,0
2023-11-23 11:28:59,0,0
2023-11-23 11:28:59,0,0
2023-11-23 11:29:00,0,0
2023-11-23 11:29:00,0,0
2023-11-23 11:29:01,0,0
2023-11-23 11:29:02,0,0
2023-11-23 11:29:02,0,0
2023-11-23 11:29:03,0,0
2023-11-23 11:29:03,0,0
2023-11-23 11:29:04,0,0
2023-11-23 11:29:05,0,0
2023-11-23 11:29:05,0,0
2023-11-23 11:29:06,0,0
2023-11-23 11:29:06,0,0
2023-11-23 11:29:07,0,0
2023-11-23 11:29:08,0,0
2023-11-23 11:29:08,0,0
2023-11-23 11:29:09,0,0
2023-11-23 11:29:10,0,0
2023-11-23 11:29:10,0,0
2023-11-23 11:29:11,0,0
2023-11-23 11:29:12,0,0
2023-11-23 11:29:13,0,0
2023-11-23 11:29:13,0,0
2023-11-23 11:29:14,0,0
2023-11-23 11:29:15,0,0
2023-11-23 11:29:15,0,0
2023-11-23 11:29:16,0,0
2023-11-23 11:29:16,0,0
2023-11-23 11:29:17,0,0
2023-11-23 11:29:18,0,0
2023-11-23 11:29:18,0,0
2023-11-23 11:29:19,0,0
2023-11-23 11:29:19,0,0
2023-11-23 11:29:20,0,0
2023-11-23 11:29:21,0,0
2023-11-23 11:29:21,0,0
2023-11-23 11:29:22,0,0
2023-11-23 11:29:22,0,0
2023-11-23 11:29:23,0,0
