Timestamp,Eye State,Score
2023-11-22 13:16:26,0,0
2023-11-22 13:16:37,0,0
2023-11-22 13:16:38,0,0
2023-11-22 13:16:38,0,0
2023-11-22 13:16:39,0,0
2023-11-22 13:16:39,0,0
2023-11-22 13:16:40,0,0
2023-11-22 13:16:41,0,0
2023-11-22 13:16:41,0,0
2023-11-22 13:16:42,0,0
2023-11-22 13:16:43,0,0
2023-11-22 13:16:43,0,0
2023-11-22 13:16:44,0,0
2023-11-22 13:16:45,0,0
2023-11-22 13:16:46,1,1
2023-11-22 13:16:46,1,2
2023-11-22 13:16:47,1,3
2023-11-22 13:16:48,0,2
2023-11-22 13:16:49,0,1
2023-11-22 13:16:50,0,0
2023-11-22 13:16:50,0,0
2023-11-22 13:16:51,0,0
2023-11-22 13:16:52,0,0
2023-11-22 13:16:53,0,0
2023-11-22 13:16:53,0,0
2023-11-22 13:16:54,0,0
2023-11-22 13:16:55,0,0
2023-11-22 13:16:56,1,1
2023-11-22 13:16:56,1,2
2023-11-22 13:16:57,1,3
2023-11-22 13:16:58,0,2
2023-11-22 13:16:59,0,1
2023-11-22 13:17:00,0,0
2023-11-22 13:17:00,0,0
2023-11-22 13:17:01,1,1
2023-11-22 13:17:02,1,2
2023-11-22 13:17:03,1,3
2023-11-22 13:17:03,1,4
2023-11-22 13:17:04,1,5
2023-11-22 13:17:05,1,6
2023-11-22 13:17:06,1,7
2023-11-22 13:17:06,1,8
2023-11-22 13:17:07,1,9
2023-11-22 13:17:08,1,10
2023-11-22 13:17:09,1,11
2023-11-22 13:17:10,1,12
2023-11-22 13:17:10,1,13
2023-11-22 13:17:11,1,14
2023-11-22 13:17:12,1,15
2023-11-22 13:17:13,1,16
2023-11-22 13:17:14,1,17
2023-11-22 13:17:15,1,18
2023-11-22 13:17:16,1,19
2023-11-22 13:17:17,1,20
2023-11-22 13:17:18,1,19
2023-11-22 13:17:19,1,20
2023-11-22 13:17:20,0,19
2023-11-22 13:17:20,0,18
2023-11-22 13:17:21,0,17
2023-11-22 13:17:22,0,16
2023-11-22 13:17:23,0,15
2023-11-22 13:17:24,0,14
2023-11-22 13:17:25,0,13
2023-11-22 13:17:26,0,12
2023-11-22 13:17:27,0,11
2023-11-22 13:17:28,1,12
2023-11-22 13:17:28,0,11
2023-11-22 13:17:29,0,10
2023-11-22 13:17:30,0,9
2023-11-22 13:17:31,0,8
2023-11-22 13:17:32,0,7
2023-11-22 13:17:33,0,6
2023-11-22 13:17:34,0,5
2023-11-22 13:17:34,0,4
2023-11-22 13:17:35,0,3
2023-11-22 13:17:36,0,2
2023-11-22 13:17:37,0,1
2023-11-22 13:17:38,0,0
2023-11-22 13:17:39,0,0
2023-11-22 13:17:40,0,0
2023-11-22 13:17:41,0,0
2023-11-22 13:17:42,1,1
2023-11-22 13:17:43,1,2
2023-11-22 13:17:43,1,3
2023-11-22 13:17:44,0,2
2023-11-22 13:17:45,0,1
2023-11-22 13:17:46,0,0
2023-11-22 13:17:47,0,0
2023-11-22 13:17:48,0,0
2023-11-22 13:17:49,0,0
2023-11-22 13:17:50,0,0
2023-11-22 13:17:51,0,0
2023-11-22 13:17:51,0,0
2023-11-22 13:17:52,0,0
2023-11-22 13:17:53,0,0
2023-11-22 13:17:54,1,1
2023-11-22 13:17:55,1,2
2023-11-22 13:17:56,1,3
