Timestamp,Eye State,Score
2023-11-22 14:46:51,0,0
2023-11-22 14:46:54,0,0
2023-11-22 14:46:55,0,0
2023-11-22 14:46:55,0,0
2023-11-22 14:46:55,0,0
2023-11-22 14:47:04,0,0
2023-11-22 14:47:04,0,0
2023-11-22 14:47:05,1,1
2023-11-22 14:47:06,1,2
2023-11-22 14:47:07,1,3
2023-11-22 14:47:07,1,4
2023-11-22 14:47:08,0,3
2023-11-22 14:47:08,1,4
2023-11-22 14:47:09,1,5
2023-11-22 14:47:09,1,6
2023-11-22 14:47:10,1,7
2023-11-22 14:47:11,0,6
2023-11-22 14:47:11,0,5
2023-11-22 14:47:12,1,6
2023-11-22 14:47:12,1,7
2023-11-22 14:47:12,1,8
2023-11-22 14:47:13,1,9
2023-11-22 14:47:13,1,10
2023-11-22 14:47:14,1,11
2023-11-22 14:47:14,0,10
2023-11-22 14:47:15,0,9
2023-11-22 14:47:15,0,8
2023-11-22 14:47:16,0,7
2023-11-22 14:47:17,0,6
2023-11-22 14:47:18,0,5
2023-11-22 14:47:18,0,4
2023-11-22 14:47:19,0,3
2023-11-22 14:47:19,0,2
2023-11-22 14:47:20,0,1
2023-11-22 14:47:21,0,0
2023-11-22 14:47:21,0,0
2023-11-22 14:47:22,0,0
2023-11-22 14:47:23,0,0
2023-11-22 14:47:23,0,0
2023-11-22 14:47:24,0,0
2023-11-22 14:47:25,0,0
2023-11-22 14:47:25,0,0
2023-11-22 14:47:26,0,0
2023-11-22 14:47:26,0,0
2023-11-22 14:47:27,0,0
2023-11-22 14:47:28,0,0
2023-11-22 14:47:28,0,0
2023-11-22 14:47:29,0,0
2023-11-22 14:47:29,0,0
2023-11-22 14:47:30,0,0
2023-11-22 14:47:30,0,0
2023-11-22 14:47:31,0,0
2023-11-22 14:47:32,0,0
2023-11-22 14:47:32,0,0
2023-11-22 14:47:33,0,0
2023-11-22 14:47:34,0,0
2023-11-22 14:47:35,1,1
2023-11-22 14:47:35,1,2
2023-11-22 14:47:36,1,3
2023-11-22 14:47:36,1,4
2023-11-22 14:47:37,1,5
2023-11-22 14:47:37,1,6
2023-11-22 14:47:38,1,7
2023-11-22 14:47:38,1,8
2023-11-22 14:47:39,1,9
2023-11-22 14:47:39,1,10
2023-11-22 14:47:40,0,9
2023-11-22 14:47:41,1,10
2023-11-22 14:47:42,0,9
2023-11-22 14:47:43,0,8
2023-11-22 14:47:43,0,7
2023-11-22 14:47:44,0,6
2023-11-22 14:47:45,0,5
2023-11-22 14:47:46,0,4
2023-11-22 14:47:47,0,3
2023-11-22 14:47:47,0,2
2023-11-22 14:47:48,1,3
2023-11-22 14:47:49,0,2
2023-11-22 14:47:49,1,3
2023-11-22 14:47:50,0,2
2023-11-22 14:47:51,0,1
2023-11-22 14:47:52,0,0
2023-11-22 14:47:53,0,0
2023-11-22 14:47:54,0,0
2023-11-22 14:47:55,0,0
2023-11-22 14:47:55,0,0
2023-11-22 14:47:56,0,0
2023-11-22 14:47:57,0,0
2023-11-22 14:47:58,1,1
2023-11-22 14:47:59,1,2
2023-11-22 14:48:00,1,3
2023-11-22 14:48:00,1,4
2023-11-22 14:48:01,1,5
2023-11-22 14:48:02,1,6
2023-11-22 14:48:03,1,7
2023-11-22 14:48:04,1,8
2023-11-22 14:48:04,1,9
2023-11-22 14:48:05,1,10
2023-11-22 14:48:06,1,11
2023-11-22 14:48:07,1,12
2023-11-22 14:48:08,1,13
2023-11-22 14:48:08,1,14
2023-11-22 14:48:09,1,15
2023-11-22 14:48:10,1,16
2023-11-22 14:48:11,1,17
2023-11-22 14:48:12,1,18
2023-11-22 14:48:13,1,19
2023-11-22 14:48:14,1,20
2023-11-22 14:48:15,1,19
2023-11-22 14:48:16,0,18
2023-11-22 14:48:16,1,19
2023-11-22 14:48:17,1,20
2023-11-22 14:48:18,0,19
2023-11-22 14:48:19,0,18
2023-11-22 14:48:20,1,19
2023-11-22 14:48:21,1,20
2023-11-22 14:48:21,0,19
2023-11-22 14:48:22,0,18
2023-11-22 14:48:23,0,17
2023-11-22 14:48:24,0,16
2023-11-22 14:48:25,0,15
2023-11-22 14:48:25,0,14
2023-11-22 14:48:26,0,13
2023-11-22 14:48:27,0,12
2023-11-22 14:48:28,0,11
2023-11-22 14:48:29,0,10
2023-11-22 14:48:30,0,9
2023-11-22 14:48:30,0,8
2023-11-22 14:48:31,0,7
2023-11-22 14:48:32,0,6
2023-11-22 14:48:33,0,5
2023-11-22 14:48:33,0,4
2023-11-22 14:48:34,0,3
2023-11-22 14:48:35,0,2
2023-11-22 14:48:36,0,1
2023-11-22 14:48:37,0,0
2023-11-22 14:48:38,0,0
2023-11-22 14:48:38,0,0
2023-11-22 14:48:39,0,0
2023-11-22 14:48:40,1,1
2023-11-22 14:48:41,1,2
2023-11-22 14:48:41,1,3
