Timestamp,Eye State,Score
2023-11-22 18:10:43,0,0
2023-11-22 18:11:02,0,0
2023-11-22 18:11:02,0,0
2023-11-22 18:11:03,1,1
2023-11-22 18:11:04,1,2
2023-11-22 18:11:04,1,3
2023-11-22 18:11:05,1,4
2023-11-22 18:11:06,1,5
2023-11-22 18:11:07,1,6
2023-11-22 18:11:07,1,7
2023-11-22 18:11:08,1,8
2023-11-22 18:11:09,1,9
2023-11-22 18:11:10,1,10
2023-11-22 18:11:11,1,11
2023-11-22 18:11:12,1,12
2023-11-22 18:11:13,1,13
2023-11-22 18:11:14,0,12
2023-11-22 18:11:15,1,13
2023-11-22 18:11:15,0,12
2023-11-22 18:11:16,0,11
2023-11-22 18:11:16,0,10
2023-11-22 18:11:16,0,9
2023-11-22 18:11:17,0,8
2023-11-22 18:11:17,0,7
2023-11-22 18:11:17,0,6
2023-11-22 18:11:18,0,5
2023-11-22 18:11:18,0,4
2023-11-22 18:11:19,0,3
2023-11-22 18:11:19,1,4
2023-11-22 18:11:20,1,5
2023-11-22 18:11:20,1,6
2023-11-22 18:11:20,1,7
2023-11-22 18:11:21,1,8
2023-11-22 18:11:21,1,9
2023-11-22 18:11:21,1,10
2023-11-22 18:11:22,1,11
2023-11-22 18:11:22,1,12
2023-11-22 18:11:23,1,13
2023-11-22 18:11:23,0,12
2023-11-22 18:11:24,0,11
2023-11-22 18:11:24,0,10
2023-11-22 18:11:24,0,9
2023-11-22 18:11:24,0,8
2023-11-22 18:11:25,0,7
2023-11-22 18:11:25,0,6
2023-11-22 18:11:25,0,5
2023-11-22 18:11:25,0,4
2023-11-22 18:11:26,0,3
2023-11-22 18:11:26,1,4
2023-11-22 18:11:27,1,5
2023-11-22 18:11:27,0,4
2023-11-22 18:11:28,0,3
2023-11-22 18:11:28,0,2
2023-11-22 18:11:29,0,1
2023-11-22 18:11:29,0,0
2023-11-22 18:11:30,0,0
2023-11-22 18:11:30,0,0
2023-11-22 18:11:30,0,0
2023-11-22 18:11:31,0,0
2023-11-22 18:11:31,0,0
2023-11-22 18:11:32,0,0
2023-11-22 18:11:32,0,0
2023-11-22 18:11:33,0,0
2023-11-22 18:11:34,0,0
2023-11-22 18:11:34,0,0
2023-11-22 18:11:35,0,0
2023-11-22 18:11:35,0,0
2023-11-22 18:11:36,0,0
2023-11-22 18:11:37,0,0
2023-11-22 18:11:37,0,0
2023-11-22 18:11:38,0,0
2023-11-22 18:11:38,0,0
2023-11-22 18:11:39,0,0
2023-11-22 18:11:39,0,0
2023-11-22 18:11:40,0,0
2023-11-22 18:11:40,0,0
2023-11-22 18:11:41,0,0
2023-11-22 18:11:42,0,0
2023-11-22 18:11:43,0,0
2023-11-22 18:11:43,0,0
2023-11-22 18:11:43,0,0
2023-11-22 18:11:44,0,0
2023-11-22 18:11:44,0,0
2023-11-22 18:11:45,0,0
2023-11-22 18:11:46,0,0
2023-11-22 18:11:46,0,0
2023-11-22 18:11:47,0,0
2023-11-22 18:11:48,0,0
2023-11-22 18:11:48,0,0
2023-11-22 18:11:48,0,0
2023-11-22 18:11:49,0,0
2023-11-22 18:11:49,0,0
2023-11-22 18:11:49,0,0
2023-11-22 18:11:50,0,0
2023-11-22 18:11:50,0,0
2023-11-22 18:11:51,0,0
2023-11-22 18:11:52,0,0
2023-11-22 18:11:52,0,0
2023-11-22 18:11:53,0,0
2023-11-22 18:11:54,0,0
2023-11-22 18:11:54,0,0
2023-11-22 18:11:55,0,0
2023-11-22 18:11:55,0,0
2023-11-22 18:11:56,0,0
2023-11-22 18:11:56,0,0
2023-11-22 18:11:57,0,0
2023-11-22 18:11:58,0,0
2023-11-22 18:11:59,0,0
2023-11-22 18:12:00,0,0
2023-11-22 18:12:00,0,0
2023-11-22 18:12:01,0,0
2023-11-22 18:12:02,0,0
2023-11-22 18:12:03,1,1
2023-11-22 18:12:04,0,0
2023-11-22 18:12:04,0,0
2023-11-22 18:12:05,0,0
2023-11-22 18:12:06,0,0
2023-11-22 18:12:07,0,0
2023-11-22 18:12:08,0,0
2023-11-22 18:12:08,0,0
2023-11-22 18:12:09,0,0
2023-11-22 18:12:10,0,0
2023-11-22 18:12:11,0,0
2023-11-22 18:12:12,0,0
2023-11-22 18:12:12,0,0
2023-11-22 18:12:13,0,0
2023-11-22 18:12:14,0,0
2023-11-22 18:12:14,0,0
2023-11-22 18:12:15,0,0
2023-11-22 18:12:15,0,0
2023-11-22 18:12:16,0,0
2023-11-22 18:12:17,0,0
2023-11-22 18:12:17,0,0
2023-11-22 18:12:18,0,0
2023-11-22 18:12:19,0,0
2023-11-22 18:12:19,0,0
2023-11-22 18:12:20,0,0
2023-11-22 18:12:20,0,0
2023-11-22 18:12:21,0,0
2023-11-22 18:12:22,0,0
2023-11-22 18:12:22,0,0
2023-11-22 18:12:23,0,0
2023-11-22 18:12:23,0,0
2023-11-22 18:12:24,0,0
2023-11-22 18:12:25,0,0
2023-11-22 18:12:25,0,0
2023-11-22 18:12:26,0,0
2023-11-22 18:12:27,0,0
2023-11-22 18:12:27,0,0
2023-11-22 18:12:28,0,0
2023-11-22 18:12:29,0,0
2023-11-22 18:12:30,0,0
2023-11-22 18:12:30,0,0
2023-11-22 18:12:31,0,0
2023-11-22 18:12:31,0,0
2023-11-22 18:12:32,1,1
2023-11-22 18:12:33,1,2
2023-11-22 18:12:34,1,3
2023-11-22 18:12:35,1,4
2023-11-22 18:12:35,0,3
2023-11-22 18:12:36,0,2
2023-11-22 18:12:37,0,1
2023-11-22 18:12:38,0,0
2023-11-22 18:12:39,0,0
2023-11-22 18:12:39,0,0
2023-11-22 18:12:40,1,1
2023-11-22 18:12:40,1,2
2023-11-22 18:12:41,1,3
2023-11-22 18:12:42,1,4
2023-11-22 18:12:43,1,5
2023-11-22 18:12:44,1,6
2023-11-22 18:12:45,1,7
2023-11-22 18:12:45,0,6
2023-11-22 18:12:46,0,5
