Timestamp,Eye State,Score
2023-11-22 13:00:41,0,0
2023-11-22 13:00:41,0,0
2023-11-22 13:00:41,0,0
2023-11-22 13:00:42,0,0
2023-11-22 13:00:42,0,0
2023-11-22 13:00:42,0,0
2023-11-22 13:00:42,0,0
2023-11-22 13:00:43,0,0
2023-11-22 13:00:43,0,0
2023-11-22 13:00:43,0,0
2023-11-22 13:00:43,0,0
2023-11-22 13:00:44,0,0
2023-11-22 13:00:44,0,0
2023-11-22 13:00:44,0,0
2023-11-22 13:00:45,0,0
2023-11-22 13:00:45,0,0
2023-11-22 13:00:45,0,0
2023-11-22 13:00:45,0,0
2023-11-22 13:00:52,0,0
2023-11-22 13:00:53,0,0
2023-11-22 13:00:53,0,0
2023-11-22 13:00:53,0,0
2023-11-22 13:00:54,0,0
2023-11-22 13:00:54,0,0
2023-11-22 13:00:54,0,0
2023-11-22 13:00:55,0,0
2023-11-22 13:00:55,0,0
2023-11-22 13:00:55,0,0
2023-11-22 13:00:55,0,0
2023-11-22 13:00:56,0,0
2023-11-22 13:00:56,0,0
2023-11-22 13:00:56,0,0
2023-11-22 13:00:56,0,0
2023-11-22 13:00:57,0,0
2023-11-22 13:00:57,0,0
2023-11-22 13:00:58,0,0
2023-11-22 13:00:58,0,0
2023-11-22 13:00:59,0,0
2023-11-22 13:00:59,0,0
2023-11-22 13:01:00,0,0
2023-11-22 13:01:00,0,0
2023-11-22 13:01:01,0,0
2023-11-22 13:01:01,0,0
2023-11-22 13:01:02,0,0
2023-11-22 13:01:02,0,0
2023-11-22 13:01:02,0,0
2023-11-22 13:01:03,0,0
2023-11-22 13:01:03,0,0
2023-11-22 13:01:04,0,0
2023-11-22 13:01:04,0,0
2023-11-22 13:01:05,0,0
2023-11-22 13:01:05,0,0
2023-11-22 13:01:06,0,0
2023-11-22 13:01:06,0,0
2023-11-22 13:01:07,0,0
2023-11-22 13:01:07,0,0
2023-11-22 13:01:07,0,0
2023-11-22 13:01:08,0,0
2023-11-22 13:01:08,0,0
2023-11-22 13:01:09,0,0
2023-11-22 13:01:09,0,0
2023-11-22 13:01:10,0,0
2023-11-22 13:01:10,0,0
2023-11-22 13:01:11,0,0
2023-11-22 13:01:11,0,0
2023-11-22 13:01:12,0,0
2023-11-22 13:01:12,0,0
2023-11-22 13:01:12,0,0
2023-11-22 13:01:13,0,0
2023-11-22 13:01:13,0,0
2023-11-22 13:01:14,0,0
2023-11-22 13:01:14,0,0
2023-11-22 13:01:15,0,0
2023-11-22 13:01:15,0,0
2023-11-22 13:01:15,0,0
2023-11-22 13:01:16,0,0
2023-11-22 13:01:16,0,0
2023-11-22 13:01:17,0,0
2023-11-22 13:01:17,0,0
2023-11-22 13:01:18,0,0
2023-11-22 13:01:18,0,0
2023-11-22 13:01:19,0,0
2023-11-22 13:01:19,0,0
2023-11-22 13:01:20,0,0
2023-11-22 13:01:20,0,0
2023-11-22 13:01:21,1,1
2023-11-22 13:01:21,1,2
2023-11-22 13:01:22,1,3
2023-11-22 13:01:23,1,4
2023-11-22 13:01:23,1,5
2023-11-22 13:01:24,1,6
2023-11-22 13:01:24,0,5
2023-11-22 13:01:25,0,4
2023-11-22 13:01:25,0,3
2023-11-22 13:01:26,0,2
2023-11-22 13:01:27,0,1
2023-11-22 13:01:27,0,0
2023-11-22 13:01:28,1,1
2023-11-22 13:01:28,1,2
2023-11-22 13:01:29,1,3
2023-11-22 13:01:29,1,4
2023-11-22 13:01:30,1,5
2023-11-22 13:01:31,1,6
2023-11-22 13:01:31,1,7
2023-11-22 13:01:32,1,8
2023-11-22 13:01:32,0,7
2023-11-22 13:01:33,0,6
2023-11-22 13:01:33,0,5
2023-11-22 13:01:34,1,6
2023-11-22 13:01:34,0,5
2023-11-22 13:01:35,0,4
2023-11-22 13:01:36,0,3
2023-11-22 13:01:36,0,2
2023-11-22 13:01:37,0,1
2023-11-22 13:01:37,0,0
2023-11-22 13:01:38,0,0
2023-11-22 13:01:38,0,0
2023-11-22 13:01:39,0,0
2023-11-22 13:01:40,0,0
2023-11-22 13:01:40,0,0
2023-11-22 13:01:41,0,0
2023-11-22 13:01:41,0,0
2023-11-22 13:01:42,0,0
2023-11-22 13:01:42,0,0
2023-11-22 13:01:43,0,0
2023-11-22 13:01:43,0,0
2023-11-22 13:01:44,0,0
2023-11-22 13:01:45,0,0
2023-11-22 13:01:45,0,0
2023-11-22 13:01:46,0,0
2023-11-22 13:01:46,0,0
2023-11-22 13:01:47,0,0
2023-11-22 13:01:47,1,1
2023-11-22 13:01:48,1,2
2023-11-22 13:01:49,1,3
2023-11-22 13:01:49,1,4
2023-11-22 13:01:50,1,5
2023-11-22 13:01:50,1,6
2023-11-22 13:01:51,1,7
2023-11-22 13:01:51,1,8
2023-11-22 13:01:52,0,7
2023-11-22 13:01:53,1,8
2023-11-22 13:01:53,1,9
2023-11-22 13:01:54,1,10
2023-11-22 13:01:54,1,11
2023-11-22 13:01:54,1,12
2023-11-22 13:01:55,1,13
2023-11-22 13:01:55,1,14
2023-11-22 13:01:55,1,15
2023-11-22 13:01:56,0,14
2023-11-22 13:01:56,0,13
2023-11-22 13:01:57,1,14
2023-11-22 13:01:57,1,15
2023-11-22 13:01:58,1,16
2023-11-22 13:01:59,0,15
2023-11-22 13:01:59,0,14
2023-11-22 13:02:00,0,13
2023-11-22 13:02:01,0,12
2023-11-22 13:02:01,0,11
2023-11-22 13:02:02,0,10
2023-11-22 13:02:02,0,9
2023-11-22 13:02:03,0,8
2023-11-22 13:02:03,0,7
2023-11-22 13:02:04,0,6
2023-11-22 13:02:04,0,5
2023-11-22 13:02:05,0,4
2023-11-22 13:02:05,0,3
2023-11-22 13:02:06,0,2
2023-11-22 13:02:07,0,1
2023-11-22 13:02:07,0,0
2023-11-22 13:02:08,0,0
2023-11-22 13:02:08,1,1
2023-11-22 13:02:09,0,0
2023-11-22 13:02:09,0,0
2023-11-22 13:02:10,0,0
2023-11-22 13:02:10,0,0
2023-11-22 13:02:11,0,0
2023-11-22 13:02:12,1,1
2023-11-22 13:02:12,0,0
2023-11-22 13:02:13,0,0
2023-11-22 13:02:13,0,0
2023-11-22 13:02:14,0,0
2023-11-22 13:02:14,0,0
2023-11-22 13:02:15,0,0
2023-11-22 13:02:15,0,0
2023-11-22 13:02:16,0,0
2023-11-22 13:02:16,0,0
2023-11-22 13:02:17,0,0
2023-11-22 13:02:17,0,0
2023-11-22 13:02:18,0,0
2023-11-22 13:02:19,0,0
2023-11-22 13:02:19,0,0
2023-11-22 13:02:20,0,0
2023-11-22 13:02:20,0,0
2023-11-22 13:02:21,0,0
2023-11-22 13:02:21,0,0
2023-11-22 13:02:21,0,0
2023-11-22 13:02:21,0,0
2023-11-22 13:02:22,0,0
2023-11-22 13:02:22,0,0
2023-11-22 13:02:22,0,0
2023-11-22 13:02:23,0,0
2023-11-22 13:02:23,0,0
2023-11-22 13:02:23,0,0
2023-11-22 13:02:23,0,0
2023-11-22 13:02:24,0,0
2023-11-22 13:02:24,0,0
2023-11-22 13:02:24,0,0
2023-11-22 13:02:25,0,0
2023-11-22 13:02:25,0,0
2023-11-22 13:02:25,0,0
2023-11-22 13:02:25,0,0
2023-11-22 13:02:26,0,0
2023-11-22 13:02:26,0,0
2023-11-22 13:02:26,0,0
2023-11-22 13:02:27,0,0
2023-11-22 13:02:27,0,0
2023-11-22 13:02:27,0,0
2023-11-22 13:02:28,0,0
2023-11-22 13:02:28,0,0
2023-11-22 13:02:28,0,0
2023-11-22 13:02:28,0,0
2023-11-22 13:02:29,0,0
2023-11-22 13:02:29,0,0
2023-11-22 13:02:29,0,0
2023-11-22 13:02:30,0,0
2023-11-22 13:02:30,0,0
2023-11-22 13:02:30,0,0
2023-11-22 13:02:30,0,0
2023-11-22 13:02:31,0,0
2023-11-22 13:02:31,0,0
2023-11-22 13:02:31,0,0
2023-11-22 13:02:32,0,0
2023-11-22 13:02:32,0,0
2023-11-22 13:02:32,0,0
2023-11-22 13:02:32,0,0
2023-11-22 13:02:33,0,0
2023-11-22 13:02:33,0,0
2023-11-22 13:02:33,0,0
2023-11-22 13:02:34,0,0
2023-11-22 13:02:34,0,0
2023-11-22 13:02:34,0,0
2023-11-22 13:02:34,0,0
2023-11-22 13:02:35,0,0
2023-11-22 13:02:35,0,0
2023-11-22 13:02:35,0,0
2023-11-22 13:02:35,0,0
2023-11-22 13:02:36,0,0
2023-11-22 13:02:36,0,0
2023-11-22 13:02:36,0,0
2023-11-22 13:02:37,0,0
2023-11-22 13:02:37,0,0
2023-11-22 13:02:37,0,0
2023-11-22 13:02:38,0,0
2023-11-22 13:02:38,0,0
2023-11-22 13:02:38,0,0
2023-11-22 13:02:38,0,0
2023-11-22 13:02:39,0,0
2023-11-22 13:02:39,0,0
2023-11-22 13:02:39,0,0
2023-11-22 13:02:40,0,0
2023-11-22 13:02:40,0,0
2023-11-22 13:02:40,0,0
2023-11-22 13:02:41,0,0
