Timestamp,Eye State,Score
2023-11-22 18:29:45,0,0
2023-11-22 18:29:46,0,0
2023-11-22 18:29:47,0,0
2023-11-22 18:29:47,0,0
2023-11-22 18:29:48,0,0
2023-11-22 18:29:48,0,0
2023-11-22 18:29:49,0,0
2023-11-22 18:29:49,0,0
2023-11-22 18:29:49,0,0
2023-11-22 18:29:50,0,0
2023-11-22 18:29:50,0,0
2023-11-22 18:29:51,0,0
2023-11-22 18:29:51,0,0
2023-11-22 18:29:51,0,0
2023-11-22 18:29:52,0,0
2023-11-22 18:29:52,0,0
2023-11-22 18:29:53,0,0
2023-11-22 18:29:53,0,0
2023-11-22 18:29:53,0,0
2023-11-22 18:29:54,0,0
2023-11-22 18:29:54,0,0
2023-11-22 18:29:54,0,0
2023-11-22 18:30:16,0,0
2023-11-22 18:30:17,0,0
2023-11-22 18:30:17,0,0
2023-11-22 18:30:18,0,0
2023-11-22 18:30:19,0,0
2023-11-22 18:30:19,0,0
2023-11-22 18:30:20,0,0
2023-11-22 18:30:21,0,0
2023-11-22 18:30:22,0,0
2023-11-22 18:30:22,0,0
2023-11-22 18:30:23,0,0
2023-11-22 18:30:23,0,0
2023-11-22 18:30:23,0,0
2023-11-22 18:30:24,0,0
2023-11-22 18:30:24,1,1
2023-11-22 18:30:25,0,0
2023-11-22 18:30:26,0,0
2023-11-22 18:30:26,0,0
2023-11-22 18:30:27,0,0
2023-11-22 18:30:27,0,0
2023-11-22 18:30:27,0,0
2023-11-22 18:30:28,0,0
2023-11-22 18:30:28,0,0
2023-11-22 18:30:28,0,0
2023-11-22 18:30:29,0,0
2023-11-22 18:30:29,0,0
2023-11-22 18:30:29,0,0
2023-11-22 18:30:30,0,0
2023-11-22 18:30:30,0,0
2023-11-22 18:30:31,0,0
2023-11-22 18:30:31,0,0
2023-11-22 18:30:32,0,0
2023-11-22 18:30:32,0,0
2023-11-22 18:30:32,0,0
2023-11-22 18:30:33,0,0
2023-11-22 18:30:33,0,0
2023-11-22 18:30:33,0,0
2023-11-22 18:30:34,0,0
2023-11-22 18:30:34,0,0
2023-11-22 18:30:34,0,0
2023-11-22 18:30:35,0,0
2023-11-22 18:30:35,0,0
2023-11-22 18:30:35,0,0
2023-11-22 18:30:35,0,0
2023-11-22 18:30:36,0,0
2023-11-22 18:30:36,0,0
2023-11-22 18:30:36,0,0
2023-11-22 18:30:37,0,0
2023-11-22 18:30:37,0,0
2023-11-22 18:30:37,0,0
2023-11-22 18:30:38,0,0
2023-11-22 18:30:38,0,0
2023-11-22 18:30:38,0,0
2023-11-22 18:30:39,0,0
2023-11-22 18:30:39,0,0
2023-11-22 18:30:40,0,0
2023-11-22 18:30:40,0,0
2023-11-22 18:30:40,0,0
2023-11-22 18:30:41,0,0
2023-11-22 18:30:41,0,0
2023-11-22 18:30:41,0,0
2023-11-22 18:30:42,0,0
2023-11-22 18:30:42,0,0
2023-11-22 18:30:43,0,0
2023-11-22 18:30:43,0,0
2023-11-22 18:30:44,0,0
2023-11-22 18:30:44,0,0
2023-11-22 18:30:44,0,0
2023-11-22 18:30:45,0,0
2023-11-22 18:30:45,0,0
2023-11-22 18:30:45,0,0
2023-11-22 18:30:46,0,0
2023-11-22 18:30:46,0,0
2023-11-22 18:30:46,0,0
2023-11-22 18:30:47,0,0
2023-11-22 18:30:47,0,0
2023-11-22 18:30:47,0,0
2023-11-22 18:30:48,0,0
2023-11-22 18:30:48,0,0
2023-11-22 18:30:49,0,0
2023-11-22 18:30:49,0,0
2023-11-22 18:30:50,0,0
2023-11-22 18:30:50,0,0
2023-11-22 18:30:51,0,0
2023-11-22 18:30:51,0,0
2023-11-22 18:30:51,0,0
2023-11-22 18:30:52,0,0
2023-11-22 18:30:52,0,0
2023-11-22 18:30:52,0,0
2023-11-22 18:30:53,0,0
2023-11-22 18:30:53,0,0
2023-11-22 18:30:53,0,0
2023-11-22 18:30:54,0,0
2023-11-22 18:30:54,0,0
2023-11-22 18:30:54,0,0
2023-11-22 18:30:55,0,0
2023-11-22 18:30:55,0,0
2023-11-22 18:30:56,0,0
2023-11-22 18:30:56,0,0
2023-11-22 18:30:56,0,0
2023-11-22 18:30:57,0,0
2023-11-22 18:30:57,0,0
2023-11-22 18:30:58,0,0
2023-11-22 18:30:58,0,0
2023-11-22 18:30:59,0,0
2023-11-22 18:31:00,0,0
2023-11-22 18:31:01,0,0
2023-11-22 18:31:02,0,0
2023-11-22 18:31:03,0,0
2023-11-22 18:31:04,0,0
2023-11-22 18:31:05,0,0
2023-11-22 18:31:06,0,0
2023-11-22 18:31:07,0,0
