Timestamp,Eye State,Score
2023-11-22 12:47:08,0,0
2023-11-22 12:47:09,0,0
2023-11-22 12:47:09,0,0
2023-11-22 12:47:09,0,0
2023-11-22 12:47:10,0,0
2023-11-22 12:47:10,0,0
2023-11-22 12:47:10,0,0
2023-11-22 12:47:10,0,0
2023-11-22 12:47:11,0,0
2023-11-22 12:47:11,0,0
2023-11-22 12:47:11,0,0
2023-11-22 12:47:11,0,0
2023-11-22 12:47:12,0,0
2023-11-22 12:47:12,0,0
2023-11-22 12:47:13,0,0
2023-11-22 12:47:14,0,0
2023-11-22 12:47:15,0,0
2023-11-22 12:47:15,0,0
2023-11-22 12:47:16,0,0
2023-11-22 12:47:16,0,0
2023-11-22 12:47:17,0,0
2023-11-22 12:47:17,0,0
2023-11-22 12:47:18,0,0
2023-11-22 12:47:18,0,0
2023-11-22 12:47:19,0,0
2023-11-22 12:47:19,0,0
2023-11-22 12:47:19,0,0
2023-11-22 12:47:20,0,0
2023-11-22 12:47:20,0,0
2023-11-22 12:47:21,0,0
2023-11-22 12:47:21,0,0
2023-11-22 12:47:22,0,0
2023-11-22 12:47:23,0,0
2023-11-22 12:47:23,0,0
2023-11-22 12:47:23,0,0
2023-11-22 12:47:24,0,0
2023-11-22 12:47:24,0,0
2023-11-22 12:47:25,1,1
2023-11-22 12:47:26,1,2
2023-11-22 12:47:26,1,3
2023-11-22 12:47:27,1,4
2023-11-22 12:47:28,0,3
2023-11-22 12:47:29,0,2
2023-11-22 12:47:29,0,1
2023-11-22 12:47:30,0,0
2023-11-22 12:47:30,1,1
2023-11-22 12:47:31,1,2
2023-11-22 12:47:31,1,3
2023-11-22 12:47:32,1,4
2023-11-22 12:47:32,1,5
2023-11-22 12:47:33,1,6
2023-11-22 12:47:34,1,7
2023-11-22 12:47:34,1,8
2023-11-22 12:47:35,1,9
2023-11-22 12:47:36,1,10
2023-11-22 12:47:36,1,11
